omimatricu;nombrenave;codigo_pais;id_agencia_arribo;codigotiponave;anoconstru;trb;dwt;eslora
CP-07-03562;PIERINA;ECU;12.905.045-1;510;2000;3.04;2;10.25
CP-07-0419-B;ALBATROS  M;COL;900.342.455-1;8;2000;3.96;5.95;12.8
CP-07-0911-A;WIKED;COL;18.002.138-2;6;2000;23;1;13.4
CP-07-0975-B;MISS SHIRLEY;COL;18.002.138-2;;2000;2;0.8;7.6
CP-07-1129-F;SKY WALKER;COL;18.002.138-2;1;2000;5.88;0.55;9.18
CP-07-1362;SANDBAR;COL;18.002.138-2;6;2000;22.81;1.29;12.03
CP-07-1407;THE PHOENICIAN;COL;806.004.474-1;8;2000;18.84;3.4;13.3
CP-07-1473;SERENDIPITY I;COL;806.004.474-1;8;2000;21.22;9.28;12.4
CP-07-1474;CAVIAR I;COL;806.004.474-1;8;2000;21.22;9.28;11.66
CP-07-1475;VERTIGO;COL;806.004.474-1;8;2000;24.64;13.44;14.5
CP-07-1569;SUSANA IV;COL;806.004.474-1;;2000;0;0;0
CP-07-1574;NAHO;COL;18.002.138-2;1;2000;6.55;0.62;9.8
CP-07-1604;ORION 2552;COL;806.004.474-1;8;2000;24.62;3.8;14.99
CP-07-1641;ESTEFANIA MC;COL;900.504.340-8;6;2000;19.27;1.9;13.85
CP100063201;ZOUK;FRA;73.072.533;516;2000;17;0;14.05
CP-12-0478-B;ALTAMAR II;COL;9.085.696;8;2000;14;0;13.89
CP-12-0570;EL SPLEDOR;COL;900.504.340-8;1;2000;25.9;12.46;21.3
CP-2-0507;CACHAMA;COL;16.468.714-8;;2000;0;0;0
CPDW0005M83H;JEMIMA NICHOLAS;GBR;900.025.233-2;516;2000;15.52;0;12.12
CP-O2-0502;LUISA FERNANDA;COL;16.468.714-8;;2000;0;0;0
CQ695672;ZEN;FRA;900.371.443-5;516;2000;10;0;11.55
CQ69567201;ZEN;FRA;73.072.533;516;2000;10;0;11.5
CQ758;MALIKA;FRA;73.072.533;516;2000;10;0;11.9
CR564-0;FLAVIA II;ITA;900.504.340-8;516;2000;8;0;13
CT121;KER YAMM;FRA;900.342.455-1;516;2000;8;0;12.06
CT1895D;ANDROS;ITA;900.371.443-5;516;2000;13;0;13.98
CT819;PENELOPE;FRA;73.072.533;516;2000;22.5;0;12.7
CTYT0184B090;RAMBLER;NLD;900.025.233-2;516;2000;12;0;12.8
CTZ05290C101;C EST LA VIE;USA;901.212.191-7;516;2000;6;0;9
CU875;L??ETOLE;FRA;900.371.443-5;516;2000;13;0;10.47
CV565;FRAKASS 40;FRA;900.342.455-1;516;2000;10;0;11.8
CW882-67201;RELAX INN III;FRA;900.342.455-1;516;2000;11;0;12.75
CY006;KHAYA;FRA;73.072.533;516;2000;10;0;10.25
CY217007201;IVADEL;FRA;900.504.340-8;516;2000;10;0;15
CY-295-4630-1;BLACK PEARL;FRA;900.342.455-1;516;2000;10;0;13.45
CY295W6301;BLACK PEARL;FRA;73.072.533;516;2000;10;0;13.45
CY696063401;SONADIO CAT;FRA;900.371.443-5;516;2000;9;10;13.67
CYKPR124M79D;MAMO;USA;901.183.474-0;516;2000;10;0;36
CZ265;MITHYA;FRA;900.504.340-8;516;2000;7;0;10.5
CZ965;MITHYA;FRA;900.342.455-1;516;2000;7;4;10.5
CZE0526;WILLOW;CZE;900.025.233-2;516;2000;10;0;13.95
CZE294;SNOW WHITE;CZE;900.371.443-5;516;2000;15;15;13.3
CZE-423;ANA;CZE;73.072.533;516;2000;9;4;9.98
D01153623;THE KRAKEN;USA;900.025.233-2;516;2000;14;0;12.73
D0379;CATA QUATRE;FRA;900.342.455-1;516;2000;17;0;11.97
D13424;CORTO MALTESE III;FRA;31.952.153-6;516;2000;18.8;0;4.88
D199230;HALCON;PAN;900.087.622-1;119;2000;119.06;500;22.2
D-1992-3102-PEXT;ALLEGRO I;PAN;806.004.474-1;810;2000;6;6;9.53
D-1992-3386-PEXT;NAYARIT;PAN;39.300.088;830;2000;38.5;0;14.73
D36138;DIAOUL;FRA;900.371.443-5;516;2000;4.5;0;12
D39097;MALIKA;FRA;900.025.233-2;516;2000;10;0;11.9
D40495-5;CARRE D??AS V;FRA;900.371.443-5;516;2000;18;0;16.4
D4573;TUKUTUKU;FRA;900.342.455-1;516;2000;27.85;0;12.37
D4629;TUAMITOO;FRA;73.072.533;516;2000;37.84;0;14.04
D5492-2350;ODYSSEA;FRA;900.342.455-1;516;2000;14.75;0;11.5
D60378D;BLACK PEARL;FRA;900.025.233-2;516;2000;10;0;13.45
D72798;MICORASONE;FRA;73.072.533;516;2000;11;0;13.4
D97956;SEE YOU;FRA;73.072.533;516;2000;15;0;14.98
D99829K;BANANA;FRA;73.072.533;516;2000;12;0;15
DA102-3100;SUELOSA;FRA;900.342.455-1;516;2000;14;0;14.99
DA379;FOLAVOALH;FRA;900.342.455-1;516;2000;11;4.5;10.2
DA-379;FOLAVOALH;FRA;73.072.533;516;2000;11;0;14.2
DA5581;GEGENWIND;DEU;12.907.381;516;2000;5.5;0;10.5
DAY-190-01;BONAVIDA;ESP;806.004.474-1;516;2000;82;0;26.7
DB8862600;FLO;FRA;73.072.533;516;2000;16;0;16.86
DC252;YERATEL;FRA;73.072.533;516;2000;15;0;13.7
DC415006901;CAP??EXTREM;FRA;900.342.455-1;516;2000;10;0;13.7
DE1866AF;PAPALUCHI;USA;900.504.340-8;516;2000;20;0;14.02
DE810007201;L ALBATROS;FRA;900.371.443-5;516;2000;14;0;14.75
DEBAC00019D000;YARA;DEU;900.371.443-5;516;2000;7;5;11.95
DEBAVJ37U9C606;ALEXANDRA;NLD;900.342.455-1;516;2000;16.4;0;11.2
DEBAVV36C51202;CASBAL;NLD;73.072.533;516;2000;14;0;10.96
DEBAVV36C5A202;CASBAL;NLD;900.342.455-1;516;2000;14;2;10.96
DEBAVV36C5AZ02;CASBAL;NLD;900.025.233-2;516;2000;14;2;10.96
DEBAVZ45V4K112;MERY TUULI;NLD;900.371.443-5;516;2000;13.5;12.6;14.27
DE-HANR00291112;ENNIS DEL MAR III;NLD;900.342.455-1;516;2000;14;0;14.85
DE-HANS00061B606;SORRISO;NLD;900.025.233-2;516;2000;19;0;16.15
DG182A;RAFIO;NLD;900.342.455-1;516;2000;6;0;10.65
DG326063401;PARENTHESE;FRA;900.342.455-1;516;2000;12;0;14.99
DG468-0159;SAN MARYANN;FRA;900.342.455-1;516;2000;8;0;11.95
DG530;KOANTENN;FRA;900.330.976-3;516;2000;28.01;0;15.2
DG569;DEPUIS TOUJOURS;FRA;900.473.090-7;516;2000;10;0;12.8
DH3032;EIRA;DEU;73.072.533;516;2000;16;0;14
DH34626001;BEJIA FLOR;FRA;891.701.623-1;516;2000;13.63;0;11.3
DH452;TANGA;FRA;73.072.533;516;2000;10;0;13.6
DI503;PHILEAS;FRA;73.072.533;516;2000;8;0;13.9
DI662020901;MARJACK IV;FRA;901.070.980-0;516;2000;17;0;16.4
DI7298AK;DREAM;USA;900.025.233-2;516;2000;16.5;0;11.9
DI865006901;TETHYS;FRA;73.072.533;516;2000;9.8;0;13.25
DJ0000420;KAJ INGEMAR;FRA;891.701.623-1;516;2000;20;0;16.4
DJ028;IMAGINE;FRA;73.072.533;516;2000;8;0;12.59
DJ3335AJ;ELENITA;USA;15.242.762-7;810;2000;136;196;20.73
DJ97540801;ARKA 4;FRA;900.342.455-1;516;2000;10;0;14.4
DK259036801;WINNI BOAT;FRA;900.342.455-1;516;2000;15;0;12.03
DK5093;2WISHES;DEU;73.072.533;516;2000;8.2;0;11.75
DK-XYA46019E404;CARONTE D.C.S.;BEL;73.072.533;516;2000;26.73;0;14
DK-XYA48051L102;XIRENE;NLD;900.342.455-1;516;2000;22;0;14.5
DL 7800AJ;LA GOTA;USA;891.701.623-1;516;2000;11;0;13
DL0001020AB;PAHANGA;USA;891.701.623-1;810;2000;15;2;13.7
DL0006512AC;MAMO;USA;891.701.623-1;810;2000;42.6;20;18.75
DL0007244AC;MIA;USA;891.701.623-1;810;2000;48;52;16
DL007061501;SEE YOU;FRA;900.025.233-2;516;2000;15;0;14.98
DL011372;RACHEL;USA;900.330.976-3;516;2000;17;0;16.38
DL011377;RACHAEL;USA;900.504.340-8;516;2000;17;0;16.51
DL01137Z;RACHEL;USA;73.072.533;516;2000;19;0;17
DL01497W;LADY JANE;USA;900.342.455-1;516;2000;9;0;11.6
DL01739Z;ALMUDENA;USA;891.701.623-1;516;2000;16;0;14.64
DL02389Z;MALUCO;USA;900.342.455-1;516;2000;38;0;10.7
DL02478Y;VAGAMUNDO;USA;900.342.455-1;516;2000;16;3;10.06
DL03921V;CARVEL;USA;900.330.976-3;516;2000;9;0;12.5
DL0412AB;BLUE HERON;USA;900.330.976-3;516;2000;15;0;18.2
DL0431AB;M & MV;USA;900.629.627-3;810;2000;36;0;13.17
DL04770X;RADIOFIYER;USA;900.330.976-3;516;2000;8;3;12.8
DL05239-Z;TANGO;USA;900.330.976-3;516;2000;5.7;5.5;10.5
DL-05239-Z;TANGO;USA;900.330.976-3;516;2000;5.7;0;10.5
DL05289-Z;TANGO;USA;900.330.976-3;516;2000;5.7;0;10.5
DL05970W;PISCO SOUR;USA;891.701.623-1;516;2000;15;15;15
DL0707AF;LINDA;USA;860.014.570-8;516;2000;6;0;11
DL07784X;BLUEWATER;USA;891.701.623-1;810;2000;36.28;58;20.11
DL0785AB;CELTIC WIND;USA;900.342.455-1;516;2000;17;4.5;12
DL0999AF;WAYRA;USA;900.025.233-2;516;2000;10;0;15.15
DL1001AL;GIRLFRIEND;USA;73.072.533;516;2000;14;4;13.73
DL1008AB;C TOY;USA;900.502.353-4;516;2000;16;0;11.3
DL1020AB;PACHANGA;USA;39.300.088;810;2000;20;35;13.45
DL1074AM;MI SUE?O;USA;901.183.474-0;810;2000;8.75;7;12.22
DL1100AJ;YE YEN;USA;900.342.455-1;516;2000;22;0;13.4
DL1116AK;BEYOND INFINITY;USA;900.504.340-8;516;2000;15;5.5;9.75
DL1191AJ;AVALON;USA;806.004.474-1;810;2000;14.1;14.1;14.92
DL1211AL;WILD THING;USA;73.072.533;516;2000;8;0;15
DL1244AJ;CHAIRMAN;USA;900.504.340-8;810;2000;87;90;22.52
DL1263AJ;TRAVESIA;USA;900.504.340-8;810;2000;65;28;20.91
DL1324AK;SURURU;USA;900.342.455-1;516;2000;19;2;15.97
DL1327AC;HEAVEN;USA;900.342.455-1;516;2000;12;0;11.28
DL1335AC;SUSAN;USA;806.004.474-1;810;2000;16.79;0;14.02
DL1338AJ;TESTAROSSA;USA;806.004.474-1;516;2000;29;0;17.58
DL1354AL;TAPATI NUI;USA;806.004.474-1;516;2000;48.55;0;13.96
DL1387AL;LAURA MARIE;USA;900.504.340-8;810;2000;100;84;21.3
DL1422AC;DULCIMAR;USA;900.342.455-1;810;2000;27.59;8.5;11.6
DL1442AJ;KOULA;USA;900.629.627-3;516;2000;26;0;14.4
DL1496AB;ZOE;USA;9.085.696;516;2000;28.4;0;12.95
DL1505AJ;SOUTHERN COMFORT;USA;900.342.455-1;516;2000;59;0;20
DL1524AL;SAMALAND;USA;806.004.474-1;810;2000;12.92;12.92;14.4
DL1536AJ;ROSE ELLEN;USA;900.342.455-1;516;2000;56;0;21.5
DL1611AB;SANCTUARY;USA;900.473.090-7;516;2000;30;0;17.06
DL1616AJ;ETUALE;USA;806.004.474-1;810;2000;193;193;31.4
DL1651AM;ACONTISTA;USA;900.342.455-1;516;2000;15.72;0;10.96
DL1654AK;GONE WITH THE WIND;USA;891.701.623-1;516;2000;17;0;14
DL1689AJ;LAS VEGAS BABY J;USA;900.342.455-1;516;2000;19;7.5;15.25
DL1739Z;ALMUNENA;USA;900.473.090-7;516;2000;16;0;14.64
DL1757AM;BLUE EYE;USA;900.025.233-2;516;2000;12;0;10.8
DL1866AF;PAPALUCHI;USA;900.342.455-1;516;2000;20;2.5;14
DL1871AK;LADY BLUES;USA;73.072.533;516;2000;24.52;0;11.15
DL1888AL;ONEIRA;USA;901.070.980-0;516;2000;17;4.5;16.76
DL1894AF;ANTARES;USA;900.504.340-8;516;2000;10;0;11.58
DL1963AJ;CORA MAE;USA;900.342.455-1;516;2000;5;0;10.4
DL2000AK;ATTILA;USA;900.342.455-1;516;2000;16;0;11.28
DL2014AJ;LOS TOPOS;USA;806.004.474-1;810;2000;6;6;9.5
DL20354;SEA KING;USA;900.371.443-5;810;2000;14;14;12.84
DL2035A;SEA KING;USA;806.004.474-1;810;2000;14;14;12.84
DL2035AK;SEA KING;USA;900.342.455-1;810;2000;14;4.5;12.84
DL-2040-AB;"S.T. ""EXTREME""";USA;900.330.976-3;516;2000;6;0;8.26
DL2162AJ;SITALIA;USA;900.025.233-2;516;2000;12;1;12.72
DL2165AK;SEA DEVIL;USA;806.004.474-1;810;2000;13.38;13.38;13.86
DL2215AJ;LIFE IS GOOD;USA;806.004.474-1;810;2000;45;40;15.85
DL2225AK;LILA MARIA;USA;806.004.474-1;810;2000;20;0;16.14
DL2249AK;TODA;USA;900.504.340-8;516;2000;14.44;0;15
DL2290AF;TAMARIN III;USA;900.342.455-1;516;2000;17.19;0;15.3
DL2453AJ;LA VAGABONDE;AUS;900.342.455-1;516;2000;9;0;12.64
DL2471AJ;ALMAR;USA;806.004.474-1;810;2000;44;0;17.7
DL2488AA;AMEJAYE;USA;9.085.696;810;2000;34.9;60;16.79
DL2559AJ;THE ZANCUDO LODGE;USA;900.504.340-8;810;2000;7;4;10
DL2625AA;LADY PECA;USA;900.473.090-7;810;2000;47;2.5;11.55
DL2674AJ;ATENEA;USA;73.072.533;516;2000;10;5.5;13.75
DL2706AF;EL CAPI;USA;891.701.623-1;810;2000;19;1;18.5
DL2707AF;BUNGA BUNGA;USA;39.300.088;810;2000;33;62;13.71
DL2707AP;BUNGA BUNGA;USA;900.502.353-4;810;2000;33;65.12;13.71
DL2728AJ;VIRGINIA;USA;806.004.474-1;810;2000;22.5;22.5;17.3
DL2738AL;WANDERLUST;USA;900.468.825-3;516;2000;19.52;0;15
DL2797AJ;TRABOCATTO;USA;806.004.474-1;810;2000;14;14.1;14.92
DL2810AB;KIWI;USA;900.342.455-1;516;2000;12;0;12
DL2838AJ;LADY ANNE II;USA;900.342.455-1;516;2000;17.02;5.7;10.8
DL2875AJ;AMANECER;USA;891.701.623-1;810;2000;53.5;25;16
DL2905AA;VALERIA;USA;900.342.455-1;810;2000;17.2;8.5;15.05
DL2929AJ;CHAGI;USA;73.072.533;516;2000;11;0;11.6
DL2955AJ;PASCAL;USA;900.342.455-1;516;2000;24;6.5;13.2
DL3067AJ;TUVACOLA;USA;806.004.474-1;810;2000;21;0;15.55
DL3114AJ;ATLANTIS;USA;860.014.570-8;810;2000;16.5;0;14.35
DL31327AC;SILA;CAN;73.072.533;516;2000;12;0;12
DL3156AM;NUMA;USA;806.013.086-3;516;2000;15;0;14.63
DL3188AJ;SHALOM;USA;891.701.623-1;810;2000;29.77;29.77;14.3
DL3197AF;PRINCESS NICOLE;USA;900.342.455-1;516;2000;20;0;13.73
DL-3197-AF;PRINCESS NICOLE;USA;73.072.533;810;2000;20;1;13.73
DL3238AJ;MON REVE;USA;806.004.474-1;810;2000;18.09;18.09;12
DL3251AJ;DANIELA DEL MAR;PAN;900.342.455-1;810;2000;290;300;24.6
DL3275AF;RELAX II;USA;900.342.455-1;516;2000;24;10;15.88
DL3302AJ;LADY NEEL;USA;900.371.443-5;516;2000;6.5;6.5;13.5
DL-3335AJ;ELENITA;USA;73.072.533;810;2000;136;1;20.73
DL3506AJ;JADI;USA;806.004.474-1;810;2000;12.5;12.5;12.24
DL3621AF;SHANI ANN;USA;73.072.533;516;2000;22.02;0;13.05
DL-3621-AF;"S.Y. ""SHANI ANN""";USA;806.013.086-3;516;2000;22.2;0;13.11
DL3642AJ;MUREX;USA;900.290.842-2;516;2000;14;0;14.98
DL3650AJ;MARS;USA;806.004.474-1;810;2000;7.2;7.5;11.26
DL3670AL;SEA LOVER;USA;900.504.340-8;516;2000;16;0;13.4
DL3699AK;SHAKIRA;USA;900.342.455-1;516;2000;20;3.5;17.12
DL3752AL;HELIOS V;USA;900.342.455-1;516;2000;15;0;15.25
DL3792AL;THE REAL D;USA;860.014.570-8;810;2000;51;21;18.36
DL3817AM;MY WAY;USA;73.072.533;516;2000;9;0;13.95
DL3869AL;LET IT BE III;USA;806.004.474-1;810;2000;46.33;0;17.65
DL3900AL;SUNSHINE;USA;73.072.533;516;2000;5;0;9.4
DL3921V;CARVEL;USA;900.504.340-8;516;2000;9;0;12.5
DL3923AJ;PANTELISA;USA;900.342.455-1;516;2000;11;5.5;13.25
DL3960AM;LA HEROICA;USA;806.004.474-1;810;2000;21.8;21.8;15.72
DL3969AJ;BRETT ASHLEY;USA;901.212.191-7;516;2000;13;0;35.3
DL4006AJ;MARGAUX;USA;806.004.474-1;810;2000;17.67;10;11.8
DL-4046-AJ;"S.C. ""TI-VAOU""";USA;806.013.086-3;516;2000;28;0;14.63
DL4051AB;EYE EYE;USA;9.085.696;516;2000;7.5;9;15
DL4061AJ;SIN VOLUNTAD;USA;806.004.474-1;810;2000;17.67;17.67;11.8
DL4064AJ;TI-VAOU;USA;900.342.455-1;516;2000;12;0;14.6
DL4117AJ;DOS MARIAS;USA;806.004.474-1;810;2000;23;23;12.07
DL4154AL;PICU 2;USA;900.504.340-8;810;2000;70;64;22.56
DL4164AJ;BALIKCIL;USA;900.025.233-2;516;2000;10.5;0;13.78
DL4183AJ;KATYA;USA;891.701.623-1;810;2000;38.5;38.5;21.37
DL431AB;M&M V;USA;806.004.474-1;810;2000;31.5;36;13.17
DL4325AJ;FREEDOM;USA;806.004.474-1;810;2000;14;14;14.92
DL4326AJ;THE KING;USA;806.004.474-1;810;2000;28.6;25;15.14
DL4350AF;MIST;USA;860.014.570-8;810;2000;28;1.8;12
DL4372AB;THIRA;USA;900.342.455-1;516;2000;9;0;10.8
DL4420AE;LIO;USA;900.504.340-8;516;2000;24;0;14
DL4421V;FORTUNA;USA;900.342.455-1;516;2000;22;0;12.9
DL4469AM;ISAMAR II;USA;806.004.474-1;810;2000;46.33;0;17.65
DL4482AJ;ODIN'S TOY;USA;73.072.533;516;2000;18;0;14.66
DL4489AJ;ODIN'S TOY;USA;900.504.340-8;516;2000;18;0;13.34
DL4534AL;CORSAIR;USA;806.013.086-3;516;2000;9;0;12.8
DL4577AL;WIZARD;USA;900.290.842-2;516;2000;23;0;14.1
DL4624AJ;FRAVAMI;USA;806.004.474-1;810;2000;8.75;8.75;12.22
DL4625AJ;DOG HOUSE;USA;806.004.474-1;810;2000;15;15;12.8
DL4626RB;SUYAN;USA;900.342.455-1;516;2000;23;0;12.5
DL4634AA;OCEANS TWO;USA;73.072.533;516;2000;6;0;11.5
DL4634AE;AVENTURE;USA;73.072.533;516;2000;10;0;14
DL4685AF;ISABELITA;USA;900.342.455-1;810;2000;17.74;4.5;10.98
DL4708AF;BRIGHT SEA;AUS;900.368.565-4;516;2000;11;0;12.12
DL4713AB;BETAME;USA;900.504.340-8;516;2000;14;0;14.2
DL-4713-AB;"S.C. ""BETAME""";USA;806.013.086-3;516;2000;14;0;14
DL4738AK;MAHALO;USA;900.342.455-1;516;2000;11.37;5;10.33
DL4773AF;XXX;USA;900.342.455-1;516;2000;15;5;29.64
DL4773AJ;THEIS;USA;900.342.455-1;516;2000;7;0;11.5
DL477OX;RADIOFIVER;USA;900.342.455-1;516;2000;8;6;12.8
DL4786AJ;MORE JOY EVERYWHERE;USA;900.342.455-1;516;2000;12;0;12.8
DL4857AJ;ANA SOFI;USA;806.004.474-1;810;2000;33.36;33.36;19.84
DL4942AF;PATAGONIA;USA;900.290.842-2;516;2000;16;0;15.11
DL4963AJ;KOZA;USA;900.342.455-1;516;2000;14;0;13
DL5035AJ;LE COTE;USA;891.701.623-1;810;2000;14;11;11.31
DL5107AK;GOOD KARMA;USA;900.025.233-2;516;2000;20;0;11.51
DL5123AJ;ZEUS;USA;806.004.474-1;810;2000;15;15;16.14
DL5128AL;ANTONIOS;USA;901.212.191-7;516;2000;12;0;14.72
DL5194AC;NEFERTITI;USA;900.342.455-1;516;2000;9.5;5.5;11.95
DL5205AJ;AURORA;USA;900.342.455-1;810;2000;60.6;25;25
DL52397;TANGO;USA;73.072.533;516;2000;5.7;0;10.5
DL5239Z;TANGO;USA;900.504.340-8;516;2000;5.7;4.5;10.5
DL5240AF;RAFAELA;USA;891.701.623-1;516;2000;10;0;14
DL5353AJ;CARROUSEL;USA;806.004.474-1;810;2000;98;98;41.16
DL5380AJ;OPTIMAL;USA;806.004.474-1;810;2000;8.85;8.85;11.15
DL5414AK;KISS ME;USA;900.504.340-8;810;2000;20;12;15.09
DL5415AF;DRAGA;USA;900.342.455-1;516;2000;12;0;14.66
DL5415F;DRAGA;USA;73.072.533;516;2000;12;0;14.66
DL5431AJ;MYRIAM ESHTHER V;USA;806.004.474-1;810;2000;17;17;14.35
DL5432AJ;CATALINA DEL MAR II;USA;806.004.474-1;810;2000;27;0;16.18
DL5470AK;PIRATICAL;USA;900.504.340-8;516;2000;13;0;13.5
DL5477AC;TOP GUN;USA;900.502.353-4;516;2000;10;0;11.58
DL5533AF;ECLIPSE;USA;891.701.623-1;810;2000;28;28;13.14
DL5610AJ;ORION 2552;USA;900.504.340-8;516;2000;23.97;0;14.99
DL5614AB;VENTUS;USA;900.025.233-2;516;2000;18;0;14.66
DL5656AK;BORA BORA;USA;900.342.455-1;810;2000;19.08;3.5;11.75
DL5692AL;PARLAY;USA;900.342.455-1;516;2000;22;4.5;13.75
DL5694AJ;ENDLESS;USA;900.342.455-1;516;2000;22;0;14.4
DL5729AL;BORA;USA;901.070.980-0;516;2000;14;0;48.3
DL5741AF;SOUL NOMAD;USA;900.473.090-7;516;2000;11;0;15
DL5764AF;ATOMIC;USA;900.504.340-8;810;2000;35;55;14.42
DL5787AF;KEYIF;USA;900.342.455-1;516;2000;11;0;12.85
DL58484K;ZENITH II;USA;900.342.455-1;516;2000;31;0;14.65
DL5850AF;MY DREAM;USA;806.009.758-9;810;2000;34.7;11.7;12.67
DL5851AF;AQUI TE ESPERO;USA;806.004.474-1;810;2000;12.7;12.7;14.02
DL5861AF;LIBECCIO;USA;900.025.233-2;516;2000;16;0;12.93
DL5866Z;KATIE MC;USA;900.342.455-1;516;2000;10;0;9.85
DL5941AF;MADRIZKI;USA;900.342.455-1;810;2000;40;0;20
DL5941F;MADRIZKI;USA;900.342.455-1;516;2000;40;0;20
DL5960AJ;EDELWEIS;USA;900.342.455-1;516;2000;16;0;15
DL596DAJ;EDELWEISS;USA;900.025.233-2;516;2000;16;2;15
DL5993AJ;JAVA TIME;USA;806.004.474-1;810;2000;58;58;17
DL5996AJ;VENECIA;USA;806.004.474-1;810;2000;30;0;18.41
DL5997AJ;ANTIBES;USA;891.701.623-1;810;2000;14.75;14.75;15
DL5998AJ;FILIP;USA;806.004.474-1;810;2000;39.8;39.8;17.12
DL6029AF;OOH LA LA;USA;900.342.455-1;516;2000;10;5.5;10.8
DL6093AJ;PATRONCITO;USA;73.072.533;516;2000;28;0;15.33
DL6172AM;STARGAZER;USA;900.735.620-6;516;2000;17;0;14
DL6188AJ;RODOJOCA;USA;806.004.474-1;810;2000;12.7;17.7;12.19
DL6224AJ;PERLA;USA;806.004.474-1;810;2000;40;0;17.5
DL6325AL;COCOPRINS;USA;900.504.340-8;516;2000;5;0;12.98
DL6326AF;ALLEGRA;USA;806.004.474-1;810;2000;30.07;30.07;19.84
DL6431AJ;IT'S TIME;USA;900.504.340-8;810;2000;26;12;13.96
DL6434AJ;LUNA CLARA;USA;806.004.474-1;810;2000;7.72;7.72;12.68
DL6437AJ;TEREZA;USA;900.504.340-8;516;2000;10;0;11.89
DL6540AC;WAYKIKI;USA;891.701.623-1;810;2000;22;5;11.28
DL6591AL;FREEDOM;USA;900.342.455-1;516;2000;11.7;4;11.15
DL6604AJ;KAILANI;USA;73.072.533;516;2000;18;0;13
DL6607AJ;DAKINI;USA;900.504.340-8;516;2000;15;0;12.75
DL6608AJ;BLUE FREDOM;USA;900.629.627-3;516;2000;19.11;0;14.27
DL6661AJ;ALUVION;USA;806.004.474-1;810;2000;20;20;16.14
DL6721AJ;KALIMERA;USA;31.952.153-6;516;2000;18;0;16
DL6749AJ;BELLA VITA;USA;806.004.474-1;810;2000;21;0;13.25
DL6758AK;CRISTIMAR;USA;806.004.474-1;810;2000;18.09;18.9;11.66
DL6780AJ;JUBILEE;USA;900.342.455-1;516;2000;11.9;9.5;7.15
DL6814AL;MISCHIEF;USA;73.072.533;516;2000;12;0;14
DL6854AJ;TOMMY WALKER;USA;900.504.340-8;810;2000;34;12;14.65
DL7015AF;MAR AZUL;USA;900.504.340-8;810;2000;31;54;17.11
DL7072AF;ANGELA;USA;900.342.455-1;516;2000;25;0;16.76
DL7120AC;PASHA;USA;900.342.455-1;810;2000;8.5;6;11.28
DL7151AC;WAHOO;USA;39.300.088;810;2000;9;20;11.28
DL7219AF;MENSI;USA;901.212.191-7;516;2000;20.28;3.5;11.62
DL7267AC;TWELVE PAWS;USA;806.009.758-9;810;2000;6.42;6.42;10.82
DL7366AK;UNFORGETTABLE 3;USA;900.342.455-1;516;2000;14;5;13.3
DL7380AK;MAXIMO;USA;900.342.455-1;516;2000;21;0;16.95
DL7403AF;COLU;USA;900.342.455-1;516;2000;10;0;12.9
DL7451AB;TRADE WINS;USA;900.342.455-1;516;2000;24;0;13.2
DL-7451-AB;TRADE WINS;USA;900.330.976-3;516;2000;24;0;13.2
DL7464AC;SCORPIO;USA;806.004.474-1;810;2000;46;46;15.85
DL7465AK;GERONIMO;USA;900.504.340-8;516;2000;5;0;10
DL7476AJ;PURA VIDA;USA;900.342.455-1;516;2000;26;4;12.85
DL7480AK;LOKAHI;USA;73.072.533;516;2000;40.5;0;14.3
DL7482AJ;VAL'R;USA;806.004.474-1;810;2000;30.7;0;21.2
DL7483AK;LUCKY SEAMON;USA;806.004.474-1;810;2000;7.26;7.26;11.55
DL7554AC;OLE MAN;USA;73.072.533;516;2000;12;4.5;11.8
DL7564AC;OLE MAN;USA;900.504.340-8;516;2000;12;0;13
DL7571AC;ILLUSION IV;USA;900.371.443-5;516;2000;21.77;0;16.2
DL7575AJ;IPANEMA;USA;73.072.533;516;2000;16;4.26;13.43
DL7600AJ;NEW SPORT 400;USA;806.004.474-1;810;2000;17.83;17.83;12.21
DL7601AJ;VIRTESS 420;USA;806.004.474-1;810;2000;11.4;20.36;13.6
DL7607AK;AKRAM;USA;806.004.474-1;810;2000;32.24;32;18.9
DL7612AJ;CINDERELLA;USA;900.371.443-5;810;2000;9.98;9.98;12.07
DL7672AL;WHY NOT;USA;900.342.455-1;516;2000;10;0;10.6
DL7705AJ;MAHI MAHI;USA;891.701.623-1;810;2000;45;0;15.94
DL7721AC;REINE SANS NOM;USA;900.342.455-1;516;2000;18;0;13.3
DL7721AJ;SONYA II;USA;900.342.455-1;810;2000;20;3.5;13
DL7743AL;CATALINA DEL MAR IV;USA;806.004.474-1;810;2000;67;67;23.97
DL7754AJ;DURABO;USA;900.342.455-1;516;2000;11.5;4.5;12.8
DL7758AC;SANTA TERESITA;USA;806.004.474-1;810;2000;40;40;17.5
DL7773AC;DESPERADO;USA;900.504.340-8;516;2000;8;0;9.45
DL78041AF;GUARDIAN  ANGEL;USA;900.502.353-4;810;2000;40;96.2;22.1
DL7853AJ;LAS 3 MARIAS;USA;806.004.474-1;810;2000;32.81;32.81;17.48
DL785AB;CELTIC WIND;USA;900.342.455-1;516;2000;17;0;12
DL7875AF;VANETT;USA;900.342.455-1;516;2000;38;0;19.66
DL7904Z;VERITO;USA;806.013.086-3;810;2000;6.7;8;11.73
